34.405503801533854	-18.72643109025111
31.470529158970322	-22.499974872742
26.43914405743284	-24.596388085236924
22.665605231279727	-25.015670727735923
18.05350222153703	-24.596388085236924
12.183552936409967	-24.596388085236924
5.475039467693321	-25.854236012733892
-1.2334740010233247	-28.369931867727814
-7.103423286150388	-28.7892145102268
-10.876962112303502	-32.98204093521666
-15.908347213840983	-35.49773679021058
-21.359014407173248	-37.59415000270551
-31.002502518453426	-40.52912850019842
-34.356759252811756	-40.52912850019842
