-24.249454463242728	-3.3073354833764768
-26.984498116655416	-6.04243796442077
-33.13834633683399	-5.358662344159697
-34.16398770686375	-3.6492232935070064
-35.18962907689351	0.45343042805944833
-35.5315095335701	4.214196339495359
-35.5315095335701	6.2655232002785795
-36.899031360276446	9.342513491453417
-38.26655318698279	12.077615972497725
-38.26655318698279	18.2315965548474
-38.26655318698279	20.28292341563062
-37.924672730306206	23.701801516936
-36.21527044692327	27.80445523850244
-35.18962907689351	29.855782099285676
-31.428944053451048	32.932772390460514
-28.69390040003836	33.95843582085212
-25.61697628994908	37.3773139221575
