-1.6527560928181089	-35.49773679021058
-6.68414119435559	-35.0784541477116
-14.231218846661818	-35.49773679021058
-20.10116813178888	-32.562758292717675
-17.16619348922535	-30.047062437723753
-18.843321856404515	-27.112083940230846
-15.0697830302514	-25.015670727735923
-12.134808387687869	-22.499974872742
-11.715526295893085	-21.661409587744018
-16.327629305635767	-21.242126945245033
-19.681886039994097	-19.564996375249095
-24.713271141531578	-19.564996375249095
-29.325374151274275	-18.72643109025111
-30.163938334863843	-12.856474095265312
-30.163938334863843	-6.9865171002794995
-28.067527875889894	-4.470821245285578
-26.390399508710743	0.5605704647022662
-23.45542486614721	6.849810102187064
-19.681886039994097	10.62335388467794
-18.424039764609716	15.654745594665783
-14.650500938456616	20.686137304653613
-13.392654663072236	23.62111580214652
-10.876962112303502	25.298246372142472
-7.941987469739971	25.298246372142472
-4.587730735381641	26.556094299639426
-1.6527560928181089	32.006768652126254
3.797911100514156	33.68389922212219
9.248578293846435	39.553856217108006
13.441399211794334	43.74668264209788
18.05350222153703	44.165965284596865
23.923451506664094	44.165965284596865
26.019861965638043	39.97313885960699
31.051247067175524	39.553856217108006
31.051247067175524	45.004530569594834
31.051247067175524	55.90587927456849
31.051247067175524	58.84085777206138
